text,annotations
to monitor the performance of the gas re-injection strategy comprehensive surveillance activities were undertaken to refine gas injection rate and distribution between the different injectors.,Gas injection
"similar to connate water, there is in general a trend of increasing residual oil saturation as porosity decreases within each group.",others
the main pay zone is middle to upper miocene in age.,others
"due to the relatively low fracture gradient (about 0.70 psi/ft) found in the original producer, there were concerns about the low circulating rates required to remain below fracture gradient and the ability to gravel pack the well.",others
re-precipitation accelerates as pressure decreases (or ph rises) around the producer.,others
"afterwards, cac03 re-dissolves as more seawater breaks through and the ph declines.",others
the specific challenges with the plan exiting from the 9-5/8fl casing included:  drilling a 1100 m 8-1/2fl section with water based drilling fluid at a near horizontal hole angle with high friction factors (the longest 8-1/2fl hole section to be attempted by the team)  limitations on the drilling rig capabilities in terms of torque and pump pressure capacities  designing a complex three-dimensional wellbore to intersect and evaluate all targets (pressures and kh) while maintaining wellbore integrity  setting and using a whipstock deep in the wellbore at near-horizontal section and exiting from casing with mills.,others
4  otc 22560  drilling with a complex bottom hole assembly package where potential high shocks and vibrations could create tool failures.,others
"the model outcome for the proposed plan indicated similar results to the i_0a location, but would save substantial cost and mitigate risks of extended reach drilling, costly pilot, and likely sidetracks searching for reservoir (which may be disconnected) when drilling far-removed from well control (uncertainty in velocity modeling beyond well control posed a significant risk in positioning i_0a).",others
"at 60 percent seawater breakthrough, one carbonate phase completely dissolves (this will be discussed later), and the ph in the aqueous phase is no longer buffered by the carbonate.",others
the field comprises a ne-sw trending anticline about 14 km long and 8 km wide.,others
"since cleaning was found to be the reason for the mismatch between the water-oil and mercury injection data, another cleaning method was investigated which is referred to as cleaning method (2) (hot soxhlett extraction followed by flow-through cleaning): the plugs were first cleaned using the above cleaning method (1) and then mounted in a hassler core holder at a confining pressure of 30 bars.",others
this causes excess co3--in the aqueous phase and subsequently results in more hc03-in the solution.,others
"however, the team recognized the risk of injectivity loss due to improper seawater filtration and chemical treatment.",others
the prediction in figure 17 is not totally consistent with the field observation.,others
"by changing the peclet number (bulk mass transfer i diffusive mass transfer) in the mass transfer equation, the degree of mixing between the formation water and seawater by dispersion was created.",others
"6 noted earlier, the oil recovery for systems with crossflow (both with increasing and decreasing upward permeability trends) are always intermediate between that predicted for a uniform system and that for a stratified reservoir with no crossflow.",others
"in the model, a nonreactive species was also created for the purpose of conducting field data history matching.",others
"in the case of first injector (inj-c), practically the entire tracer was detected in another horizontal well (prod-g) within a very short period of time.",others
the practical solution from a subsurface perspective was to perform the sidetrack but this operation presented significant drilling and completion challenges of its own.,others
the water-air data does not suffer from cleaning problems as air is the clear non-wetting phase.,others
"permission to reproduce in print is restricted to an abstract of not more than 300 words, illustrations may not be copied.",others
"however, both curves show a similar trend.",others
"no such correlation was found, as higher contact angle during primary drainage did not correlate with higher contact angle during imbibition.",others
there is a steep decline of ph afterwards.,others
fig.9.horizontal well completion diagram  2.,others
presence and concentration of tracers in produced water from nearby producers or other producers that could be influenced,others
"for this reason, the centralizers were considered to be removed in order to increase the likelihood of already covering the screens during the alpha wave.",others
"in our case, mobility ratio is less than unity and water is displacing oil, therefore oil flows from the less to the more permeable layer at the leading front and water flows counter-currently at the trailing front from the more to the less permeable layer.",others
the residual oil saturation varies between 8%-16%.,others
this average saturation is usually higher than connate water and the difference with connate water increases for samples which were not effectively cleaned.,others
the imbibition pc curves in general follow,others
the trapping is structural and stratigraphic.,others
"to further improve the effectiveness of cleaning, our current procedure for this reservoir rock/fluid system is to use flow-through cleaning method (2) mentioned above by alternating with different solvents (chloroform, thf, methanol).",others
"in the end, a complex injection well (called i_1) was designed to penetrate both stratigraphic intervals to confirm pressure and sand communication.",others
"8 and 9, we can see that a relatively small change in kv/kh does not have any significant effect on the models performance.",others
the wells are activated by esp to anticipate the quick water breakthrough and gravel pack was used to prevent sand problem since the sand down to 1500 mss is poorly consolidated.,others
"however, according to zapata and lake, viscous crossflow does not only take place at the leading front in the more permeable layer, but also at the trailing front in the less permeable layer.",others
"at levels above 60 percent seawater breakthrough, one carbonate phase, calcium carbonate, has completely dissolved.",others
three samples that showed the most difference between water-oil and mercury injection converted data were selected to go through cleaning method (2) and the water-oil drainage pc curve was measured using the centrifuge.,others
"to optimally intersect all desired targets, the wellbore had to be designed to exit out of the casing (figure  6) at an angle of 81 inclination.",others
the arrival times and concentrations of tracers at different producers revealed a lot of information about fluid flow paths in the reservoir.,others
a check should be made on their coefficient of variation to avoid the models from having different levels of permeability variation.,others
reservoir quality is good with variation of porosity from 5% to 36% and with permeability values up to several thousands md.,others
"total available torque of the rig package was limited to 35k ft-lbs, emphasizing the importance of accurate torque modeling to ensure reaching the target depth.",others
"as a multilayer field, the most continuous and reliable markers correspond generally to transgressive shales associated with lignite, organic shale or limestones.",others
"when compared to the performance in which kv/kh equals 0.1, for a system with",others
"since the plugs did not start from strongly water-wet conditions during primary drainage (see previous section), it raised a question concerning the effect of this ineffective cleaning on the imbibition pc curves.",others
these should result in receding and advancing of the fronts within the more and the less permeable layers resulting in a better performance of a stratified reservoir with crossflow compared to those with no-crossflow.,others
"in addition to modifications of the wellbore trajectory, other options for drilling fluids and additives were examined in order to reduce torque and ensure objectives would be reached.",others
the centrifuge technique has also been used to measure the water-air pc curves on a set of samples.,others
figure 9 compares the new water-oil pc curve measured on one of the samples with the mercury injection data.,others
the data show no difference between the two sets of imbibition pc curves (one following the ineffective cleaning method 1 and the other following the thorough cleaning procedure 2).,others
in the first injector trisodium phosphate diluted in fresh water was used while in the second injector sodium fluorescein diluted in fresh water was used.,others
"when studying mature fields, it is essential to understand reservoir behavior.",others
"in general, a decrease in crossflow magnitude would result in worse vertical sweep efficiency.",others
8) magnesium (mg++): the simulation indicates that some magnesium ions are being adsorbed onto reservoir rock through ion exchange and this causes a decrease of the dissolved magnesium ion in the aqueous phase (figure 20).,others
the difference for an injector completion is that the well would not be produced prior to injection start-up.,others
it is shown that a change of kv/kh from 0.1 to 0.001 has greater impact on the performance of a reservoir with increasing upward permeability trend.,others
results and interpretations the following summarizes simulation predictions versus field observations: 1) 12-h: the reservoir acidity increases (or ph decreases) as reservoir fluids are displaced by seawater.,others
as discussed in the previous section some of the plugs were cleaned by method (1) and as a result the water-oil primary drainage pc curves were affected.,others
10 through 14 shows the effects of realization in which each figure represents different type of noise.,others
i_1 open-hole section needed 784m of blank pipe and 320m of screens.,others
figure 11 shows the imbibition pc after the cleaning methods (1) and (2).,others
fig.10.,others
"if the c_4 interval showed virgin reservoir pressure, the well plan was to have enough kh in the younger unit to support the needed injectivity.",others
"in the first multi-target well, a completion trial has been tested.",others
the average orientation of the channels is n130e. the thickness corresponding to one deltaic cycle is of the order of about 30 to 50 meters.,others
therefore the spread in the starting points (at zero pc) does not reflect a spread in connate water saturations.,others
therefore verification of the results is done by allowing the models to have certain layers in which the permeability values does not solely exhibit a decreasing upward or increasing upward trend.,others
rapid arrival of tracer at very high concentration showed very strong hydrodynamic communication between the injector and the producer through an abnormally high conductive path (fracture).,others
"the material does not necessarily reflect any position of the offshore technology conference, its officers, or members.",others
"the opportunity to sidetrack out of the 9-5/8fl casing from an idle wellbore offered a chance for significant reduction in total well cost, but added significant design and operational challenges.",others
"the calcite problem was observed in the field during the early production stage at prudhoe, as also indicated by the simulation results in figure 1813,14.",others
geological overview and study the handil field is located in the internal axis of the mahakam delta.,others
"the highest fe++ concentration in the effluent is about 60 ppm, and the highest fe++ concentration in the reservoir is about 200 ppm in low temperature areas around the injector.",others
the reservoirs are sandstones which have been deposited in distributary channels or as mouth bars.,others
"a range of fracture gradients and circulating rates were considered in the design models suggesting that the gravel pack would have to be pumped at a lower rate than usual, starting at about 5 bpm as opposed to the usual 7-8 bpm for css producers.",others
"on average, the downhole calculated ph's are about one ph unit below the surface measured ph's because c02 in the field samples was released by depressurization at the surface.",others
the plugs were alternately flooded with 100% chloroform at a back pressure of 5 bars.,others
in both instances the fluid loss valve was opened and immediate losses were observed at these points during i_1 completion.,others
introduction the field under discussion is located on the eastern flank of south oman salt basin (fig.1).,others
the procedure was repeated again with the next chloroform flood.,others
6  iptc 11722 the same classification scheme as for the drainage pc curves.,others
"in this specific case, verification is performed on systems with vdp = 0.8.",others
"normally, there will be some layers that exhibit less fine or less coarse grain size contrary to their distribution, but still can be generally considered as to have a fining upward grain size sequence or coarsening upward grain size sequence.",others
7) calcium (ca++): figure 16 gives field measurements of ca ++ in effluent.,others
the tracer breakthroughs also permit a refinement in the modelization of the displacement of the oilbank.,others
start-up considerations and operational issues   an adequate voidage replacement required a high and sustained injectivity for i_1.,others
"once the external breaker was spotted, the internal breaker activated simultaneously.",others
the reservoir drilling fluid incorporated an internal breaker that could be activated by an external breaker as a cleanup measure.,others
after flooding with about three pore volumes of chloroform the core was left to soak overnight.,others
"in the shallow zone where the reservoirs are already well developed and the reserves of each reservoir are not justified for dedicated wells, multi-target wells are proposed.",others
figure 12 shows the imbibition capillary pressure curves measured on 31 samples.,others
"to verify the impact of ineffective cleaning on imbibition pc curves, we have studied the imbibition pc curves to see if any correlation between the negative pc curves and the inefficient cleaning could be found.",others
in total more than 15 pore volumes of chloroform were used until the effluent became colourless.,others
no spontaneous imbibition of water was observed on all the samples following aging with crude oil and connate water at reservoir temperature.,others
these two numbers assume no h2s in the system.,others
"thus, vertical sweep efficiency is even better than that when only viscous crossflow occurs due to the favorable effect of gravity forces.",others
could the wetting state after aging be significantly affected thus resulting in a more oil-wet rock?,others
"two out of the three zones under swelling packer are later fail and giving excessive sand production, making gravel pack the only option for the next multi-target wells.",others
a computer program is used to generate a certain range of random numbers that are assigned to the models as multiplying factors of the permeability values.,others
"in this study, the term noise is used to indicate such phenomenon.",others
two zones have been completed by gravel pack and three zones have been completed by swelling packer.,others
"2) bicarbonate (hc03-l: both field data and simulation, illustrated in figures 6 and 7, show excess hc03-above the mixing line.",others
monitoring of data from these gauges has helped in optimization of production from the reservoir.,others
extensive data acquisition programme during this phase to reduce uncertainty in the next phase of development is discussed.,others
well planning  the drilling design of the injector had the primary objective of hitting and evaluating all targets in c_3 and c_4 sands.,others
"similar to drainage, the data are measured on samples from different permeability and porosity classes and different rock textures.",others
this paper was selected for presentation by an otc program committee following review of information contained in an abstract submitted by the author(s).,others
the field is a four way dip structure.,others
cac03 completely dissolves at 60 percent seawater breakthrough.,others
3) sulfate (so.f-): field samples in figure 8 show that sulfate is missing in the reservoir.,others
"as mentioned, it is quite impossible for a certain formation to have neither an absolutely fining upward nor coarsening upward grain size sequence.",others
"since the number of layer is more than two, a relatively similar mechanism is considered to occur repeatedly in the adjacent layers throughout the reservoir.",others
the caliper data showed that i_1 wellbore was very gauge with a few points showing an id of 9.25-9.50fl providing more confidence on the completion job success.,others
circulation tests suggested that circulating pressure was slightly less than anticipated and the pumping job actually started with 7 bpm.,others
the team called upon extensive lessons in torque and drag modeling from other wellbores drilled from the platform.,others
"the prediction has a similar trend at the beginning, but dissolution becomes excessive afterwards and causes excess ca++ in solution (or above the mixing line).",others
many of these wells were completed with permanent bottom-hole gauges for monitoring of flowing pressure data.,others
the efficiency of the new cleaning method has been investigated.,others
"group a has low entry pressure and starts to increase smoothly, the residual oil saturation varies between 5-15%.",others
"as mentioned before, it is very likely to find a reservoir in which the permeability does not exhibit an absolutely decreasing or increasing upward trend.",others
all other aspects of the completion design remained the same as for the producers.,others
"however, if c_4 was drawndown, the optimal plan was to blank the younger unit and extend the toe in the older unit to take advantage of baffled connections.",others
the best explanation for the increase of hc03-is that dissolved divalent ions are replaced by monovalent ions through the ion exchange mechanism.,others
"the latest was cheaper, less time consuming and simpler in term of the operational work.",others
"the reason for this is that fe++ has reached a saturation point, subsequently, excess fe++ begins to precipitate.",others
"however, swelling packer completion reminds interesting in marginal reserves reservoir with high precaution should be addressed during clean up and production.",others
acknowledgment the authors wish to thank arco alaska inc. and arco exploration and production technology for their permission to publish this paper.,others
"as many as five additional models were run, in which each model represents the effect of realization due to actual field condition.",others
"according to figure 18, cac03 precipitated around the producer at the initial production stage (up to 20-30 percent seawater in produced water), this causes the disappearance of ca ++at the beginning.",others
the screens used 8-1/4fl centralizers to remove dls issues and the lower completion was successfully run to the designed depth.,others
"therefore, starting at a weakly water-wet condition may not result in a more strongly oil-wet system if no external factors are involved other than the adsorption of organic matter from the crude.",others
"8 for a displacement with mobility ratio of the interacting fluids being less than unity (m < 1), the direction of viscous crossflow is from the less to the more permeable layer at the leading front and from the more to the less permeable layer at the trailing front as illustrated by fig.",others
"if h2s is present, part of the dissolved iron will precipitate as iron sulfide.",others
"the first is the geological context, the fluvio-deltaic environment comprises multi-layered sedimentary series, therefore each layer can hold different accumulations, often with different fluid contacts and dynamic behavior.",others
"due to the well confirming drawndown c_4, the optimal injection scenario was confirmed such that the younger c_3 unit could be blanked.",others
"as such, these real-time completion design changes did not pose logistical issues, however the completion interval required a combination of 5-1/2fl blank pipe as well as 6-5/8fl blank pipe that was typically used for carbonate reservoir wells.",others
"in the main zone where the reservoirs are already quite mature, multi-target wells are the best solution.",others
a friction factor of 0.25 was assumed in the well model based on previous experience in drilling out of 9-5/8fl casing with a water based drill-in-fluid.,others
"as stated in the previous section, maximum crossflow due to viscous forces occurs at the vicinity of the front in the more permeable layer.",others
mercury-air derived drainage pc curves should be used for the primary drainage process to establish the initial sw distributions as ineffective cleaning of core samples does not appear to affect the mercury-air drainage pc curves.,others
"according to the field data, some ca ++ disappears in the early stage or up to 30 percent of seawater in produced water, then follows the mixing line beyond that point.",others
"the internal breaker is activated by a ph change and if it were to change during drilling, fluid losses would be observed.",others
the old vertical wells which were gravel packed were mostly completed with rod-pumps.,others
we know from experience that aging the sample for longer time (longer than 4-6 weeks) does not result in a stronger oil-wet system for carbonate reservoirs.,others
the choice of the artificial lift method was governed primarily by the ability to handle sand production.,others
group b has also low entry pressure (though higher than group a) and then the pc increases faster as the water saturation increases.,others
multi-target well completed with gravel pack and swelling packer  3.,others
"there may be several layers among all the layers constructing the reservoir that do not necessarily exhibit an absolute trend, but still considered to generally follow either one of the two trends.",others
iptc 10330  5 by injection were measured.,others
"in addition, imbibition capillary pressure curves were repeated on the samples that had gone through the further cleaning method (2).",others
"however, there is no correlation of sor with porosity across the groups.",others
"these lessons provided empirical changes to the models and assisted in optimizing the drill string design, whipstock placement, and improving drilling practice to reach the target depth.",others
"4  spe 92858  the study confirmed the efficacy of the processes, where very low residual oil saturations are achieved around the first row producers and remaining mobile oil areas have been swept by the gas.",others
"it was expected that 57,000 lbs of gravel would be needed and at the end of a successful conclusion, just over 64,000 lbs were placed below the packer.",others
contents of the paper have not been reviewed by the offshore technology conference and are subject to correction by the author(s).,others
it is believed that boron is nonreactive under reservoir conditions.,others
a good formation cleanup was critical to achieve the target injection rate.,others
the model suggested a minimum of 1500m of smaller od drillpipe required at the bottom of the drill string in order to reduce total torque.,others
the ph remained stable during drilling.,others
"a good h2s predictor will require a three-phase simulator because of the partition of h2s in oil, water, and gas phases.",others
"on the other hand, when the more permeable layers are on the lower part of the reservoir, since viscous crossflow still moves toward the same direction (oil flows from the less to the more permeable layers at the leading front and water flows counter-currently at the trailing front) and gravity forces still forces water to drain into the lower part of the reservoir, the effect of gravity crossflow is no longer favorable.",others
the objective of this part is to confirm whether cleaning was the reason for the discrepancy between the water-oil and hg-air data.,others
"thus, there is less c03 --in the aqueous phase and, consequently, excess hc03-gradually disappears as well, as illustrated in both figures.",others
"electronic reproduction, distribution, or storage of any part of this paper without the written consent of the offshore technology conference is prohibited.",others
indications of the breaker working are: observed fluid losses when tagging for upper completion space-out and when finally landing the upper completion.,others
"due to the heterogeneity of the field, complicated by dense faulting and water injection under an unfavorable mobility ratio, the operator needed to determine the candidates for the upcoming conversion campaign, not only the location of future wells but also what injection and production rates to implement.",Waterflooding
"another conclusion drawn by moore and slobod from their analysis of the doublet model was that during a waterflood of a water-wet pore network, the tendency to trap oil in the larger pores becomes less as the viscous force capillary force ratio increases.",Waterflooding
this leads to a reduction of the residual oil saturation left by the waterflood.,Waterflooding
waterflooding of a 16-wps model.,Waterflooding
integration of all types of tools and data provided aholistic reservoir analysis for the nwfb waterflood.,Waterflooding
"each short-core flood involved the following sequence of operations, starting with a core containing a known sot from a previous waterflood.",Waterflooding
the behaviour of this project could be matched very well with cold-water injection only.,Waterflooding
"stiles, l. h. optimizing waterflood recovery in a mature flood, the fullerton clearfork unit, paper spe 6198 presented at the 51st atc e of spe, new orleans, oct. 3-6, 1976.",Waterflooding
the goal is to improve the waterflood operation across future years as a prediction period.,Waterflooding
"in this paper, we are examining the behavior of the enhanced waterflood stage of the process.",Waterflooding
the field consists of 555 accumulations and was developed by more than 350 wells with conventional oil recovery methods natural depletion and peripheral water injection.,Waterflooding
"at stake for the san francisco field according to previous studies carried out in the san francisco field, it was apparent that there should be a possible gain in re-arranging the water-flooding scheme, in order to better drain saturation-favorable areas, detrimentally to other less attractive areas.",Waterflooding
figure 8 production history match well s-08solution to the problemmanagement of injection wellsunderstanding the vertical conformance of injected fluids wasthe key to solving the under performing nwfb waterflood.,Waterflooding
2 the redevelopment of depleted queen waterflood projects in the permian basin spe 23956 for lor technology.,Waterflooding
the economic recovery of the remaining mobile oil requires ment of the waterfloods by infill drilling and adequate water injection support.,Waterflooding
"at the initiation of the waterflood the water is injected into the sample essentially as a sharp front, and the diffused zone created by imbibition that leads to oil trapping develops as the front moves into the rock.",Waterflooding
"w because of the nature of the reservoir and proximity to the high-permeability layer, the primary benefit of the waterflooding scheme appears to be pressure maintenance.",Waterflooding
it was possible to determine a usable ooip volume on five of the six waterfloods being discussed.,Waterflooding
this should be a typical interaction process of carbonated water flooding.,Waterflooding
438 to obtain enhanced water at the trapping front during a waterflood.,Waterflooding
this paper assesses fracture propagation during seawater and produced water injection and its impact on injector performance.,Waterflooding
grinestaff 1999 quantified injector to producer relationship using streamlines to find inefficiencies in waterflood and to set injection targets.,Waterflooding
figure 11-step rate test results indicate a lower injection pressure as a result of sea water injection with progressively increasing pressures with increasing water temperature.,Waterflooding
"this new approach has been successfully implemented in the san francisco field in order to re-organize the water-flooding regime, in particular through the conversion of producers into injectors.",Waterflooding
"hall, h.n., fihow to analyze waterflood injection wellperformance,fl world oil oct. 1963 128-1306.",Waterflooding
"area rd2 has a complex history with 15 years of steam injection in the si-123 project area in the south, the in-situ combustion isc project in the north-east plus considerable cold water injection in these and other areas.",Waterflooding
"6 the redevelopment of depleted queen waterflood projects in the permian basin spe 23956 however, the welle declined rapidly.",Waterflooding
analogy the queen formation has proven to be a good waterflood candidate.,Waterflooding
treatment procedure the most cost-effective and efficient method of introducing the meor bacteria to the reservoir was through the water injection system.,Waterflooding
"emerging trends for establishing an environment-friendly pwm position can comprise these declared policies move toward zero emission no discharge to surface or seas waste-to-value conversion incremental and progressive separation pro-activity to influence partners, regulators and environmental laws this paper covers the technical approaches for addressing production, separation, and disposal injection segments of water injection and reservoir waterflooding and the basis for selecting strategy components and pwm actions.",Waterflooding
"french, r. l., brimhall, r. m. and wu, c. h. a statistical and economic analysis of incremental waterflood infill drilling recoveries in west texas ate reservoirs, paper spe 22624 presented at the 66th atc e of spe, dallas, oct. 6-9, 1991.",Waterflooding
spe society of petroleum engineeps spe 23956 the redevelopment of depleted queen waterflood projects in the permian basin t.s.,Waterflooding
waterflooding of an eight-wps model.6.,Waterflooding
area rd1 has mostly seen cold-water injection and water influx from a limited aquifer to the west.,Waterflooding
"the remaining oil in these reservoirs is located in oil rim trapped above the structurally highest production row, as bypassed oil down dip in the reservoir and as residual oil sorw trapped after the water flooding.",Waterflooding
"as would be expected, the residual water banked up behinci the oil and the 5 at measured was found to be the same as that which would be obtaineci with a 0.0094 -poi se waterflood.",Waterflooding
"without water injection support, 5",Waterflooding
"fit for purpose simulationdue to the highly complex nature of the waterflood areas inprudhoe bay, engineers have had difficulty in predicting fluidmovements.",Waterflooding
the analysis accounts for the thermal effect of cool water injection and which may result in contained fracture injection.,Waterflooding
"kabir, and l. w. lake, the use of capacitance-resistance models for rapid estimation of waterflood performance, journal of petroleum science and engineering, volume 69, issues 3-4, 2009.",Waterflooding
"water injection volumes, oil and water production volumes, and hydrocarbondegrading bacteria hdb populations are presented before and after meor treatment.",Waterflooding
waterflooding commenced in 1961 and continued virtually uninterrupted until june 1986.,Waterflooding
table 2 is a summary of recoveries for successful waterflood projects in the two areas.,Waterflooding
figure 9 streamlines showthe ten year old fully developed nwfb waterflood.,Waterflooding
"5 , we see that variation of f in the range 10-5 does not produce a significant change in 50t' the maximum value of f likely to be reached in the normal waterflooding of a water-wet reservoir is 1.4 x 10-6 v 10 ft d or 3.5 x 10-3 cm sec, 11 w - ,.",Waterflooding
figure 10-field data showing whp as a function of injection rate indicates lower pressure required for sea water injection compared to produced water.,Waterflooding
secondary response has varied greatly within the individual queen waterfloods studied.,Waterflooding
a mature waterflood with 17 years of production data had a history-matched reservoir simulation model for one sector considered to be isolated.,Waterflooding
4 required to achieve a desired 5 at with an enhanced waterflood.,Waterflooding
figure 9 static allocations 1995 nwfb prudhoe bayfigure 10 shows streamlines over the same waterflood areaafter injection well re-drills and injection allocation usingfrontsim was implemented.,Waterflooding
" waterflood management a case study of the northwest fault block area ofspe 63152prudhoe bay, alaska, using streamline simulation and traditional waterflood analysis5several iterations were made each day and a timely solutionreached.",Waterflooding
"to test the behavior of the process at oil saturations applicable in the field, it is necessary to study the enhanced waterflood at initial oil saturations that would be found in an oil bank generated in some recovery process that leads to reconnection of trapped oil.",Waterflooding
"once trapping occurs in a normal waterflood, it has been estimated 3 that the oil is held by capillary forces of such a magnitude that interfacial tension reduction to values of the order of 10-3 to 10-4 dyne em is required to remove significant quantities of oil under the flow conditions obtainable in the reservoir.",Waterflooding
"these variables, as well as flow velocity, can influence the behavior of a waterflood by altering the tiveness of the capillary trapping forces at the flood front.",Waterflooding
"although unit voidage replacement is beingattempted, gas cap flux is coming into the waterflood andwater flux is exiting the area.",Waterflooding
 other difficulties arise as the water approaches the outflow end of the sample during the waterflood.,Waterflooding
effective water injection into closed patterns is required to provide the reservoir energy and sweep necessary for the economic recovery of remaining mobile oil through infill the bridge operated mfqau is a direct south offset to the sirgo suc2u figure 5a .,Waterflooding
"while not in the conventional displacement model of water injection, the current oil- production rates would be unattainable scheme.",Waterflooding
"m. r. thiele, r. p. batycky, water injection optimization using a streamline-based workflow, proceedings of the spe annual technical conference and exhibition, 5-8 october 2003, denver, colorado, usa.",Waterflooding
water injection did not begin until 1975 and the project is still an active waterflood.,Waterflooding
oil production decreased dramatically because the water injection rate was reduced and several producing wells were temporarily abandoned.,Waterflooding
water injection data was not available prior to november 1984.,Waterflooding
for a significant reduction in 50t' the value of f must be about 100-fold greater than that obtained under highly favorable conditions in a normal waterflood.,Waterflooding
"4 spe 110882 proximity to producer drainage area excluded exclusion of flooded wells and drainage area proximity to fluid contact water , a cut-off at 10m above water contacts owc or wr is used to retain an area of interest which should not be subject to quick water flooding or coning this approach is conservative, the purpose is to avoid as much as possible any bad surprise during drilling production.",Waterflooding
a decision tree is shown in figure 1 to illustrate the issues that must be considered in laying out a strategy for produced water injection.,Waterflooding
water injection rate was in- in april 1992 and oil production responded accordingly.,Waterflooding
high remaining mobile oil saturation in a depleted waterflood is due to a lack of vertical and areal injection coverage.,Waterflooding
a data-based technique has been used for current waterflood management.,Waterflooding
figure 10 shows that at a given injection rate lower pressures are required for sea water injection compared to produced water due to the cooling effect of sea water injection.,Waterflooding
"the residual oil saturation left by a waterflood of a water-wet rock is governed by the value of the dimensionless group, f vllw ao whllw 1l0 0.4, at the flood front.",Waterflooding
another significant observation for the enhanced waterfloods is that oil recovery is essentially complete at water through.,Waterflooding
"spe 153912 7 references a. albertoni, l. w. lake, inferring interwell connectivity only from well-rate fluctuations in waterfloods, spej, volume 6, number 1, 2003.",Waterflooding
"although some of the infill wells achieved economic recoveries without active water injection support, they are the tions.",Waterflooding
"the influence of fluid viscosity, interfacial tension, and flow velocity on residual oil saturation left by waterflood abstri ct a.abrams member spe-aime results of short-core flow tests are presented for six different sandstones and one limestone to show the influence of interfacial tension, fluid viscosity, and flow velocity on waterflood sor' to make certain that oil trapping occurred in the presence of the test flood water, the floods were initiated saturations at which the oil phase was continuous and in contact with the test flood water as the connate water.",Waterflooding
the term redevelopment has been applied to the process of exploiting the potential of these depleted floods since both infill drilling and the reestablishment of scale water injection is involved.,Waterflooding
"such floods were done from four to 12 times in sequence, volumetric measurements were used to determine 5 wt at the start of each test waterflood and sot at the end.",Waterflooding
waterflooding commenced in 1961 and has continued virtually uninterrupted until the present.,Waterflooding
 society of petroleum engineers spe 24820 mixed culture microbial enhanced waterflood tertiary meor case study j.t.,Waterflooding
"by use of the properties obtained through history matching, a new gen-eralized model was built and different forecast scenarios were run to determine well spacing under both primary deple-tion and waterflood.",Waterflooding
"after primary production, pressure was maintained by cold and hot water injection.",Waterflooding
there has been some hot water injection as well.,Waterflooding
"conclusions significant reductions in residual oil saturations after a waterflood can be achieveci through the use of enhanced flood water, that is, water containing chemicals that increase the water viscosity and decrease the water-oil interfacial tension under saturation conditions, so that the oil is in a continuous or connected state as the enhanced flood water displaces the oil from the rock.",Waterflooding
peak waterflood performance was achieved in 1963.,Waterflooding
this is consistent with the final analysis of this project that attributes the observed oil rate response of the isc project mostly to water injection.,Waterflooding
"a majority of these waterflood projects were probably based on the tank model concept of a reservoir, involving little or no geologic input.",Waterflooding
"following rapid primary depletion, water injection was initiated in 1966 with oil response peaking at 500 bopd in early 1971.",Waterflooding
"because the nwfb shares pore volume with thegravity drainage area, waterflood injection and production canreceive flux from the gas cap area.",Waterflooding
"the linear velocity v of the waterflood column 4 of table 3 is calculated from the volumetric rate, q, in the following equation.",Waterflooding
"in june 1990, normal water injection was resumed and temporarily abandoned producing wells were reinstated.",Waterflooding
"waterflood, will soon cease to be economical without additional methods of recwery.",Waterflooding
water injection was initiated in 1963 with only marginal oil response figure 14 .,Waterflooding
this is less than half of the covery experienced by successful queen waterfloods in the same producinq trend table 2 .,Waterflooding
displacing the water present in the reservoir at s or left by normal waterflood with enhanced water having an appropriate 1 and yielding a o-w in the proper range.,Waterflooding
"the seven rivers and part of the upper queen are gas-bearing, although this may have had little impact on the waterflood performance in view of the horizontal stratification involved.",Waterflooding
"prior to waterflooding, the upper queen section exhibited high gors.",Waterflooding
"both projects are depleted waterfloods, injecting only produced water.",Waterflooding
water injection was tracked separately from reservoir water in the model and was used ex-tensively in the history-matching pro-cess to investigate the movement of in-jected water throughout the reservoir.,Waterflooding
"the value of s , i , 0, is an estimate of the residual oil saturation that would result from waterflooding under normal conditions.",Waterflooding
"although thesemethods can provide meaningful results, they are slow,cumbersome, and have not provided a detailed prediction foreach well to help manage the waterflood at the well level.",Waterflooding
injection well diagnosisthe waterflood strategy of the nwfb was to inject water tomatch the allocated reservoir voidage of the predefined localpattern area.,Waterflooding
ultimate recoveries have been higher in the andrew county waterfloods than in the lea county projects.,Waterflooding
this 1s important in the over-all problem of injection of water with enhanced viscosity properties.,Waterflooding
75jpt october 2015an 18-well numerical-simulation model was built to represent an operator s lower shaunavon waterflood-pilot area.,Waterflooding
"it was found for strongly water-wet cores cos e ,,, 1 that sor could be described in terms of the moore and slobod dimensionless group expanded to include viscosity effects normal waterfloods are described by values of the group s,, 10-6.",Waterflooding
the post-treatment waterflood historical annual rate of decline is 9.86 .,Waterflooding
"under nod waterflood operating conditions, the field would have produced 35,107 barrels of oil during this 47 month period of time, however, the field only produced 28,330 barrels of oil.",Waterflooding
the 1960's was the era of secondary recovery with the establishment of many of the basin's water injection projects.,Waterflooding
"the term normal water indicates a water solution whose pertinent physical and chemical properties are essentially the same as waters involved in waterflooding oil reservoirs, that is, ao w 2 25 dynes em andl1w ,'o.oi poise.",Waterflooding
computing crm-based allocation factors an efficient design of a waterflood requires a quantitative measure of how injectors and producers are connected in the reservoir.,Waterflooding
