text,annotations
siderite dissolution kinetics were developed by a laboratory coreflood experiment using the dissolution rate constant as an adjustable parameter.,Experiments
"since iron is the dominant element in prudhoe siderite, the dissolution rates were developed solely by matching fe++ effluent concentrations of the coreflood experiment.",Experiments
"the apparatus for the coreflood experiments, shown in figure 1, was conducted with two cores in series.",Experiments
predictions of ph versus laboratory tests the model was first validated with a set of the laboratory batch data from ph measurements to see whether sufficient species had been included into the model and the accuracy of the c02 solubility correlation built into the model.,Experiments
"the batch experiments tested rock/ fluid interactions between prudhoe core material, sea water, produced water, and c02.",Experiments
this is consistent with laboratory ion exchange experiments and field data (figure 19).,Experiments
2) the laboratory experiments in determining prudhoe rock ion exchange characteristics result in improved predictions of ion concentrations in produced water and explain the apparent disappearance of magnesium in the reservoir.,Experiments
the authors also thank james r. chatham for conducting the ion exchange experiments and linda verkruyse for performing the autoclave ph measurements.,Experiments
"the series of studies were conducted simultaneously as follows.identification of the best candidate reservoirs for lean-gasinjection, and selection of a typical reservoir for further study ofthe fundamental mechanisms.aboratory experiments with actual handil rock and reservoirfluid samples to evaluate the efficiency of the process at the micro-scopic scale, and to provide data for the numerical simulations.",Experiments
thekey experiment consisted in the displacement of a 2.60-m-long core.,Experiments
"thus, production would gradually switch from one rowto the next and progress down the structure, to eventually reach thedeepest wells and the end of the process.to take advantage of the gravity drainage still occurring behindthe gas front, as demonstrated in laboratory experiments, and toproduce the remobilized oil, updip producers shut in because ofexcessive gor would regularly be reopened.",Experiments
clay swelling due to salinity difference or clay deflocculation is not considered to be a significant risk with low clay content based on laboratory experiments.,Experiments
"required for the laboratory analysis are properly and accurately labeled (well name, PSC, type of sample, depth, rig name, date) and delivered to the supply base within 7 days after the FTD date of the well.",Experiments
"except well a9 plug, all experiments were done at surface conditions.",Experiments
" ''theoretical correct analytical solution for calculating capillary pressure-saturation from centrifuge experiments, paper sented at the 1986 spwla annual logging symposium, june 9-13.",Experiments
"after technical screening criteria have been met, other items that will be taken into consideration are cost of the project, laboratory work, and a computer simulation to predict the amount of oil recovery.",Experiments
modified peng-robinson pr3 equation-of-state was fitted to the following lab conducted pvt experiments.,Experiments
a1 to 13 in appendix a shows the regressed experiments.,Experiments
"later, iqbal 1994 collected 100 samples of bacteria enriched oil from different locations in pakistan and conducted lab experiments.",Experiments
"research on surfactant selection of surfactant it was seen from experiments that the non-ionic surfactant flzb, whose main components is copolymer inlay sections of alkylolamide and polyoxyethylene polyoxypropyleneamide, has the best performance.",Experiments
"the screening experiment described here used oxidant h2o2, naclo and clo2 respectively, all of which do not damage the formation.",Experiments
"the experiment indicates that when the polymer adsorbed on the surface of the pore channel is oxidized with oxydol,",Experiments
"the results show that after the chlorine dioxide is used to remove the polymer membrane adsorbed on the sandstone pore surface, the pressure drop of injecting this surfactant composite system in the core flooding experiment can be up to about 60 .",Experiments
the rsm approximates a process by regressing on executed experiments.,Experiments
the combination of stochastic and deterministic uncertainties requires about 600 experiments to be simulated for each recovery strategy and each cluster fig.,Experiments
residual oil saturation sor is the final oil saturation achieved at the end of laboratory tests.,Experiments
"although schulte and vries did an experiment to show the feasibility of in-situ combustion in densely fractured reservoirs such as those that occur in middle east in iran and oman, in-situ combustion, because of channeling of injected air, probably cannot be sustained 16 .",Experiments
"in simulation projects of steam flooding processes usually oil water relative permeability and capillary pressure curves are the same as presented by gilman and kazemi, matrix relative permeability and capillary pressure data are from laboratory experiments.",Experiments
"4 spe 153412 acknowledgement the authors thank oil and natural gas corporation ltd. for permission to publish this paper and acknowledge shri k. l. mehrotra, head-rgl, dr. umesh chandra, dr. d.c.sehgal, dr. nalini ghosh, bina saikia, for support and officers and technical staff of iogpt and regional geoscience laboratories, ongc for their help in carrying out the laboratory work.",Experiments
the earliest spending tests were simple spending time experiments in open beakers.,Experiments
"experiments conducted on quarried limestone and dolomite during the 1970s gave our first estimates of the temperature dependence of the reactivity of hcl on carbonates.1,2 these experiments suggested that limestones had incredibly high reactivity with acid such that one could assume a mass transport limited process.",Experiments
"laboratory experiments during the 1980s, however, could not support that conclusion and eventually it became understood that even the reaction of hcl with limestones was a balanced process.",Experiments
"4,5 the reactivity of various oilfield carbonates has been measured with optimized rotating disc experiments for several years.",Experiments
"therefore, plain acid reactivity data properly generated with optimized rotating disc experiments can be useful for a broad range of acid systems.",Experiments
considerable laboratory work has been conducted during the intervening years8-12 but almost exclusively in short-core tests.,Experiments
"this stands in stark contrast to predictions from linear experiments that suggest no less than 1 pv will be required, and that most often multiple pvs may be required to reach a certain distance from the wellbore.",Experiments
"iptc 10693 3 the new theory is, in fact, complementary to the detailed understanding of wormhole development revealed by the years of linear flow experiments.",Experiments
"furthermore, laboratory experiments attempting to divert acid from one reactive core to another have shown that the maximum flow contrast that can be diverted is about 10 to 20.",Experiments
comparison experiments were conducted in labs in terms of gel breaking at the temperature of 45 and with the ph value of the base fluid of the fracturing fluid being 8.5.,Experiments
it is indicated by experiments that the gel breaking time of the fracturing fluids shortens with the increase of the concentration of the activator.,Experiments
"notes when solid recovery is available from wells, laboratory analysis is done to select best stimulation treatment recipe.",Experiments
results of this integrated analysis led to a comprehensive laboratory study to identify the appropriate gel formulation e.g.,Experiments
"8 laboratory evaluation of marcit gels before implementing the treatment in the field, certain laboratory tests were performed in order to verify the stability and performance of the marcit gels at reservoir conditions.",Experiments
"a set of chemical species representing prudhoe bay rock fluid interactions was formulated, and then the equilibrium calculations based on this set of species were validated with aboratory autoc.lave batch experiments.",Experiments
the laboratory work confirms that magnesium and calcium were adsorbed onto the clays if the formation water was replaced with seawater.,Experiments
laboratory experiments also show that magnesium cec increased by two-orders of magnitude by switching from connate water to seawater.,Experiments
"c02 solubility in prudhoe bay formation water as a function of pressure, and coz mole fraction in the gas phase was denved from laboratory experiments r1 mcoz temp 20.595 press-124.572 1. 0.034 press 405.538 .",Experiments
the reaction rate can be obtained from laboratory coreflood experiments by using the rate constant as a matching parameter.,Experiments
"if laboratory experiments are conducted at emperatures, both can be calculated directly.",Experiments
prudhoe siderite dissolution kinetics were developed by simulating a laboratory coreflood experiment using the dissolution rate constant as an adjustable parameter.,Experiments
"since iron is the dominant element in prudhoe siderite, the lution rates were developed by matching fe effluent concentrations of the coreflood experiment.",Experiments
the coreflood experiments were conducted with two cores in series figure 1 .,Experiments
predictions of ph versus laboratory tests the model was validated with laboratory ph measurements evaluating whether sufficient species had been included into the model and the accuracy of the model's c02 bility correlation.,Experiments
"the batch experiments tested rock fluid spe journal volume 2, march 1997 interactions between prudhoe core material, sea water, produced water, and c02.",Experiments
this is consistent with laboratory ion exchange experiments and field data.,Experiments
2 the laboratory experiments in determining prudhoe rock ion exchange characteristics result in improved predictions of ion concentrations in produced water and explain the apparent disappearance of magnesium in the reservoir.,Experiments
the authors also thank james r. chatham for conducting the ion exchange experiments and linda verkruyse for performing the clave ph measurements.,Experiments
experiments conducted in the lab show that the frequency of oil and water may differ from reservoir to reservoir and compositional analysis of samples is required to determine the resonating frequency.,Experiments
the experiments were carried out in an air bath and a constant temperature of 30 c was maintained throughout the experiments by using an electric heater and a temperature controller.,Experiments
"for the heavy crude oil used in laboratory tests, the available data include its composition, density, and viscosity.",Experiments
", recovery of viscous oil under high pressure by co2 displacement a laboratory study, paper spe 17588, spe international meeting on petroleum engineering, tianjin, china, november 14 1988.",Experiments
"the actual data of oil exploitation and core experiments show that there are three types of relation-ships, i.e.",Experiments
"experiments and numerical simulation results of the three types of flow units in liaohe oil field of china are shown in figures 24 respectively, and figure 5 shows the results of tuha oil field of china.",Experiments
"the theory calculation has not consid-ered the microstructure of core sample, so the results have small difference from experiments.",Experiments
"4 conclusions 1 under ideal conditions, the results of theoretical equations and numerical simulation researches on the relationship between resistivity and water saturation in the process of water displacing oil have similar curve trend to the results of core experiments.",Experiments
then the laboratory strategyproposed for the evaluation of an air injection project isdescribed and the principle of the experiments is explained.,Experiments
"inorder to provide reliable experimental data, high pressure andhigh temperature experiments up to 40 mpa and 500 c areperformed with consolidated reservoir cores and reservoir oils,at representative conditions of the air injection process in lightoil reservoir.finally, a laboratory evaluation regarding a potentialapplication for an air injection pilot in handil field mahakam delta, indonesia is presented and discussed.introduction air injection process intolight oil reservoirswhen air is injected into a reservoir, the oxygen contained inthe air mainly of 78 n2 and 21 o2 reacts with thehydrocarbons in place, by various oxidation reaction schemes.heat is provided by these reactions.",Experiments
"thisis one of the main objectives of the air injection experiments.spe 54377laboratory studies for light oil air injection projects potential application in handilfieldc dric clara, spe, marc durandeau, spe, g rard quenault, total exploration production,t yet-hang nguyen, centre national de la recherche scientifique",Experiments
"the different specific experimentsproposed consist of - isothermal oxidation reactor experiments to calculate thekinetic parameters of the oxidation reactions controlling theoxygen uptake ,- adiabatic disk reactor experiments to determine theexothermicity of the oxidation reactions ,- isothermal flue gas sweeping experiments to simulate theflue gas sweeping at reservoir temperature and quantify therecovery factor,- isothermal airflood experiments to simulate the airsweeping at reservoir temperature when the thermal effects arenot dominant ,- adiabatic airflood experiments to simulate thedisplacement of a high temperature oxidation front through thereservoir rock.",Experiments
"spe 54377laboratory studies for light oil air injection projects potential application in handil field3the laboratory equipment recently developed allows toperform all these experiments - using reservoir oil,- with consolidated cores from sandstone or carbonatereservoirs, with permeabilities down to 10 md ,- at high pressure up to 40 mpa ,- at high temperature up to 500 c .one of the main successes of these types of tests has beento perform all experiments with consolidated cores feasibilitytested down to 10 md , as opposed to similar experimentsgenerally performed with crushed cores.",Experiments
"the use of crushedcores may, however, distort the results, since originalpermeability, porosity and porous network are dramaticallyaltered.these specific air injection experiments are completed by 1.",Experiments
"chemical analysis of virgin and oxidized reservoir oils gas and liquid chromatography, sara analysis, elementaryanalysis chons, mass spectrometry analysis, infra-redspectrometry.all these laboratory experiments provide a comprehensivedata set necessary for further representative simulations with athermal reservoir model of the air injection process at fieldscale.",Experiments
"however, these complementary laboratory experimentsand the integration of the experimental results to the reservoirmodel will not be treated in this paper which will focus onlyon the descriptions of the specific laboratory air injectionexperiments.principle of the experiments anddeliverablesisothermal oxidation reactor experiment.",Experiments
an overburdenpressure is ensured by helium and air is injected through thecore.the experiment consists in measuring by on line gaschromatography the oxygen consumption by oil and rock aswell as co and co2 content in produced gases at stabilizedtemperature.,Experiments
"more generally, thisexperiment allows to assess the reactivity of an oil with air ona large temperature range, and to characterize the oxidationreactions parameters.the interpretation of the kinetic calculations performedwith the results of isothermal disk reactor experiment isprovided in appendix.adiabatic disk reactor experiment.",Experiments
"the same type of device as this described for theisothermal disk reactor experiments is used see figure 2 , butthis type of experiments is operated under adiabaticconditions.",Experiments
"in this way, gases which enter and leave thecore are at the core temperature, so that no heat losses by gasconvection occur and that effective adiabatic conditions of thedisk reactor are respected.this experiment consists of - tracking the heat provided by the oxidation reactions atlow temperature close to the reservoir temperature ,- following adiabatically the temperature increase due tothe heat release of the exothermic reactions, once a self-ignition of the oil has occurred.the objectives of this experiment are 1. to measure the heat release by the exothermic oxidationreactions, particularly at reservoir temperature where thepossibility of a self-ignition has to be estimated,2.",Experiments
"clara, m. durandeau, g. quenault, t.-h. nguyenspe 54377- flowing system with permanent air supply allowingkinetic calculations at well determined oxygen partialpressure,- on-line analysis of the produced gases allowing reliablekinetic calculations with a representative two-stepreaction model see appendix .displacement experiments on consolidated long core.",Experiments
"isothermal flue gas sweeping, isothermal airflood, and hightemperature adiabatic airflood experiments are performedsequentially using the same composite core.",Experiments
"a simplifiedrepresentation of the high pressure, high temperature longtube used for these experiments is shown in figure 3.experimental device.",Experiments
"this avoids the coolingof the core by air convection.the core can be placed horizontally or vertically, butvertical displacements by injecting the gases downwards aregenerally preferred to stabilize the displacements by gravity.in all experiments, the produced oil, water and gases areseparated.",Experiments
"oil and water are continuously weighted, and thegases o2, n2, co2, co, c1, c2, c3, ic4, nc4, ic5, nc5 areanalyzed on-line by chromatography.isothermal flue gas sweeping experiment.",Experiments
"the test is performed at reservoir pressure and reservoirtemperature.this experiment provides data on 1. the oil recovery profile versus amount of flue gasinjected,2. the residual oil saturation after flue gas sweeping sorg,3. the in-situ vaporization of the light oil components byflue gas stripping ,4. the effective gas permeability at residual oilsaturation kg sorg .isothermal airflood experiment.",Experiments
this experiment aims atsimulating an airflood when injected air arrives at the sweptzone and that the combustion front has disappeared.,Experiments
"the mainphysical parameters given by this experiment are 1. the oxygen uptake potential by the residual oil left afterthe flue gas sweeping, at reservoir temperature ,2. the characteristics of the oxidation process at reservoirtemperature.high temperature adiabatic airflood experiment.",Experiments
"the main parameters measured during thisexperiment are 1. the air requirement in sm3 of air per m3 of reservoirrock quantity of air required to propagate the combustionfront over one volume unit of reservoir ,2. the fuel load in kg of fuel per m3 of reservoir rock quantity of oil which is burned during the combustion processper volume unit of reservoir ,3. the air to fuel ratio in sm3 of air per kg of fuel quantity of air required to burn the fuel load ,4. the axial or internal temperature profile along the core,5. the maximum temperature reached at the combustionfront ,6. the combustion front velocity ,7. the oxygen utilization at the combustion front in ofoxygen injected ,8. the oil recovery factor.chemical analysis of the produced oil are also carried outat different stages of the experiment to characterize theproduced oil composition and the oxidation process occurringat high temperature.",Experiments
"main results of this study are presentedand discussed in the following.the reservoir oil used in all the laboratory experiments hasa density at 15 c of 857.3 kg m3, a fvf of 1.40 vol vol at17.1 mpa 92 c and a gor of 106 vol vol.isothermal oxidation reactor experiments.",Experiments
"four sets ofisothermal disk reactor experiments runs a, b, c, d wereperformed under similar operating conditions pressure of17.1 mpa, same reservoir oil samples, same type of rocksamples but on different temperature ranges.",Experiments
the oxygen consumption rates will benormalized by these factors for applying the kinetic model toreservoir simulations.adiabatic disk reactor experiments.,Experiments
two adiabatic diskreactor experiments were performed with handil oil androck samples.,Experiments
the comparison between theoretical andmeasured heat rates proved that adiabatic conditions were wellrespected in the experiments as shown in figure 7.,Experiments
"therefore, thisfirst experiment only allowed the validation of the reactor athigh pressure and high temperature and checking if the - tdtdo315.8000,70exp.10812 - tdtdo315.8000,103exp.1021222 theandday per consumedoxygen of smin with 32 dtdo",Experiments
"the second experiment was completely successfulin terms of heat detection, with a start-up of the adiabaticcontrol at t 134 c as it is shown in figure 8 , correspondingto a measured heat release of 0.015 c min.the temperature of 134 c, from which a significant heatrelease of 0.015 c min was observed, remains higher than thehandil reservoir temperature estimated at 92 c.",Experiments
"however, thislaboratory constraint does not mean that a self-ignition of theoxidation reactions is not expected in the handil field.further experiments with other oils will have to be performedand compared with these disk reactor experiments.once the oxidation reactions were adiabatically tracked,the handil reservoir oil showed a good reactivity with atemperature increase from t 134 c to t 400 c in 5 hours.the temperature limitation at 400 c is inherent to a lack offuel in the core.the heat rate profile, giving the exothermic characteristicsof handil oil, is shown in logarithmic scale in figure 9.",Experiments
theminimum x-value of 0.8 obtained at 400 c was consistentwith the trend established during the isothermal disk reactorexperiments see figure 4 .isothermal flue gas sweeping experiment.,Experiments
"note that atechnical problem with one chromatographic module did notallow the measurement of the nc4, and the early c2production.a marked time delay between n2 and co2 breakthroughsshowed that co2 was much more soluble in oil than n2 atreservoir conditions.isothermal airflood experiment.",Experiments
"this gascomposition confirmed the pertinence of the previousisothermal flue gas sweeping experiment performed with atypical flue gas composition of 15 of co2 and 85 of n2,",Experiments
"this isexplained by the fact that the new oxidation tube apparatus forconsolidated cores induces lower thermal losses, thereforelower air injection fluxes are required to maintain theoxidation front.the air requirement and the air to fuel ratio measuredduring the experiment with the consolidated handil corewere much lower than the values calculated in the combustiontube runs.",Experiments
this can be explained by the fact that more air isrequired in the crushed core experiments to burn the oil inplace.,Experiments
"indeed, the higher porosity levels obtained with crushedcore experiments result in larger quantities of oil being burnedper volume of reservoir rock.",Experiments
"that is why nelson and mcniel8proposed a correction of the air requirement measured in acrushed core experiment by the real porosity.the fuel load calculated with handil oil remains in atypical range of values measured during combustion tubeexperiments.finally, the co2 co ratio with handil oil is relativelyhigh, showing that a complete combustion occurred during therun.conclusionsa new and original laboratory strategy was proposed to assessthe recovery potential by air injection and to help determineoptimal operating conditions required for a safe and successfulair injection project.",Experiments
all experiments are performed with reservoir oils andconsolidated cores.,Experiments
"hence, by preserving the integrity of thematrix, more representative parameters can be provided forsubsequent numerical simulations.a laboratory evaluation regarding a potential application inhandil field mahakam delta, indonesia was carried out.main results i isothermal disk reactor experiments were performedon a large temperature range to assess the stoichiometry andthe kinetics of a representative two-step reaction model.",Experiments
" ii adiabatic disk reactor experiments showed the goodpotential in handil field for rapidly reaching hightemperature levels, once a minimum heat release has allowedan increase of the temperature up to 134 c.",Experiments
these tests mustbe compared with similar experiments on other oils to assessthe possibility of a self-ignition at reservoir temperature.,Experiments
" v an adiabatic airflood experiment was carried out andshowed the feasibility of following under adiabatic conditions,the displacement of a high temperature oxidation front inconsolidated medium.",Experiments
the authors alsosincerely thank mr. c. aubert and mr. p. bette for theirparticipation to the realization of the laboratory experiments.references1.,Experiments
"therefore, a simplekinetic model was developed at the total s air injectionlaboratory9 to match the oxygen consumption and thecombustion gas production observed during the experiments,in order to predict the oxygen consumption by numericalsimulation at field-scale.",Experiments
" iii airflood experiments show b-values between 0.05 and0.20.the kinetics of this chemical reaction scheme is controlledby the following arrhenius laws hence, the global oxygen consumption depends on eightkinetic parameters to be determined k10, k20, e1, e2, m1, m2,n1, n2.",Experiments
"the oilbeing in excess in the core during the experiment, thehypothesis 1 is generally well verified.",Experiments
"this point will be investigated infurther studies.during the isothermal disk reactor experiments, the totalby measured.",Experiments
"in the isothermaldisk reactor experiments carried out for handil field, it wasnot envisaged to vary the oxygen partial pressure in the feedgas normal air 78 n2, 21 o2 was injected into the coreand all the experiments were performed at the same totalpressure field pressure .",Experiments
"oil recovery 2.50 sm3 d m3........... hpv 4.9pore volume.............................. cc 401total oil recovery ..................................... hpv 57.6hydrocarbon pore volume ....... cc 304swi ........................................... 24.2pressure ................................ mpa 17.1temperature ............................ c 92table 3 isothermal flue gas sweeping experiment, main resultstable 2 core properties and initial experimental conditionsresidual hpv after fg sweeping ...... cc 128.74residual hpv after isothermal airflood ..... cc 124.3sorg...................................................... 32.1sorg .............................................................. 31.0sgi ...................................................... 43.7sgi ................................................................ 44.8swi ...................................................... 24.2swi ............................................................... 24.2air injection flux.................. sm3 day m2 12.5time of contact.................................... hr 25.4air injection flux.......................... sm3 m2.day 178.6oxygen consumption rate......... sm3 day 0.59x10-3air requirement sm3 of air m3 of reservoir rock 51.4normalized oxygen consumption rate................... sm3 day.m3 of reservoir rock 0.333fuel load......... kg of fuel m3 of reservoir rock 14.8normalized oxygen consumption rate....................... sm3 day.m3 of residual oil 4.58air to fuel ratio.............. sm3 of air kg of fuel 3.47oil production rateoxidation front temperature......................... c 271 vol of oil recovered vol of air injected 3.18 10-3oxidation front velocity............................. m h 0.126oxygen utilization at the combustion fronttable 4 isothermal airflood experiment........................................ of injected oxygen 81.5initial conditions main resultsapparent atomic hydrogen to carbon ratio.......1.35average b ratio...................................................0.065average co2 co co ratio.............................20.0average co2 co n2 ratio..........................0.153table 5 adiabatic airflood - initial conditions main results related to trial 3trial134zonenumber123456789101112thermocouplelocation m 0.0400.1410.2340.3390.4280.5390.6400.7360.8310.9321.0171.063maximumtemperature c 525220103471270292278189247269147table 6 adiabatic airflood maximum temperatures thermocouples locations",Experiments
spe 54377laboratory studies for light oil air injection projects potential application in handil field13figure 4 isothermal disk reactor experiments summary of the calculated stoichiometric coefficientsfigure 5 isothermal disk reactor experiments run a calculation of the activation energiesfigure 6 isothermal disk reactor experiments run a matching of the oxygen consumption rates,Experiments
"clara, m. durandeau, g. quenault, t.-h. nguyenspe 54377figure 7 adiabatic disk reactor experiments run b measured heat rate vs theoretical heat ratefigure 8 adiabatic disk reactor experiments run b run phases and temperature profilefigure 9 adiabatic disk reactor experiments run b heat rate profile of handil oil",Experiments
spe 54377laboratory studies for light oil air injection projects potential application in handil field15figure 10 adiabatic disk reactor experiment run b analysis of produced gasesfigure 11 isothermal flue gas sweeping experiment oil recovery profilefigure 12 isothermal flue gas sweeping experiment gas analysis,Experiments
"clara, m. durandeau, g. quenault, t.-h. nguyenspe 54377figure 13 high temperature adiabatic airflood experiment maximum axial temperaturesfigure 14 high temperature adiabatic airflood experiment axial temperature profilesfigure 15 high temperature adiabatic airflood experiment oxidation front locations",Experiments
the whole process of experiment and data acquisition is automatically controlled by a computer.,Experiments
"in the experiment, data of 25 pressure difference, 37 water saturation, inlet pressure and volumes of produced water and oil were collected every 5 seconds.",Experiments
"chemical concentration of asp agents used for experiment contained 0.15 wt 2600e polyacrylamide, 0.1 wt naoh, 0.35 wt heavy alkyl-benzene sulphonate surfactant.",Experiments
oil used in the experiment is simulated oil with viscosity 10.0 mpa.s.,Experiments
"after measuring the electrical resistivity of reservoir, the saturation is calculated according to arch equation tonwrbrs 2 where, rt resistivity of rock saturated oil measured resistivity , ro resistivity of rock saturated with water, sw water saturation, b coefficient, n saturation index, b and n are determined through core flooding experiment.",Experiments
"in asp flooding experiments, b and n should be modified by asp flooding displacement 12 ",Experiments
experimental results and discussion a lot of physical modeling experiments on enhanced oil recovery by asp flooding have been conducted in present research.,Experiments
"in this paper, an asp flooding experiment is taken as an example to study the fluid flow mechanism of asp flooding to enhance both displacing efficiency and sweeping efficiency through analyzing production performance, and the variation of pressure and saturation distribution.",Experiments
"data base for chemical equilibrium calculations a set of chemical species representing prudhoe bay rock fluid interactions was formulated, and then the equilibrium calculations based on this set of species were validated with the laboratory autoclave batch experiments to ensure a proper representation.",Experiments
laboratory ion exchange experiments were carried out to determine the adsorption-desorption capacity with sadlerochit sediment.,Experiments
the laboratory work confirms that magnesium and calcium were adsorbed onto the clays if the formation water was replaced with seawater.,Experiments
laboratory experiments also show that magnesium cec increased by two-orders of magnitude by switching from the connate water to seawater.,Experiments
"coz solubility in the aqueous phase the correlation of the c02 solubility in prudhoe bay formation water as a function of pressure, temperature, and its mole fraction in the gas phase was furnished from laboratory experiments as follows r c02 temp i 20.595 press-124.572 1.",Experiments
the reaction rate can be obtained from modeling the laboratory coreflood experiments by using the rate constant as a matching parameter.,Experiments
"if laboratory experiments are conducted at different temperatures, the activation energy and the frequency factor can be calculated directly.",Experiments
siderite dissolution kinetics were developed by a laboratory coreflood experiment using the dissolution rate constant as an adjustable parameter.,Experiments
"since iron is the dominant element in prudhoe siderite, the dissolution rates were developed solely by matching fe effluent concentrations of the coreflood experiment.",Experiments
"the apparatus for the coreflood experiments, shown in figure 1, was conducted with two cores in series.",Experiments
predictions of ph versus laboratory tests the model was first validated with a set of the laboratory batch data from ph measurements to see whether sufficient species had been included into the model and the accuracy of the c02 solubility correlation built into the model.,Experiments
"the batch experiments tested rock fluid interactions between prudhoe core material, sea water, produced water, and c02.",Experiments
this is consistent with laboratory ion exchange experiments and field data figure 19 .,Experiments
2 the laboratory experiments in determining prudhoe rock ion exchange characteristics result in improved predictions of ion concentrations in produced water and explain the apparent disappearance of magnesium in the reservoir.,Experiments
the authors also thank james r. chatham for conducting the ion exchange experiments and linda verkruyse for performing the autoclave ph measurements.,Experiments
"to do a systematic study, the statistical design of experiments is invoked to understand the sensitivity of various independent variables, such as the relative permeability, absolute permeability, mobility ratio, and vertical and horizontal permeability.",Experiments
"injection occurs in a quarter of a five-spot pattern in 640-acre spacing for a constant thickness of 30 ft. table 1 range of fluid and rock properties for design of experiments kh, md kv, md o, cp sg kro krw high 500 10 3.2 0.802 fig.",Experiments
a statistical design of experiments for a homogeneous-reservoir setting suggested that the relative-permeability character was the most dominant variable in terms of both the cumulative-oil production and water-cut performance.,Experiments
" an experimental study of the in-situ gelation of chromium 3 polyacrylamide mer in porous media, spere nov. 1986 583, trans., aime, 282.",Experiments
"camilleri, d. micellar polymer flooding experiments and isons with an improved i-d simulator, ms thesis, u. of texas, austin may 1983 .",Experiments
it is apparent that a complete study requires a large number of experiments.,Experiments
"since the same swt should have been reached in each experiment, the volume of the water phase displaced in step 3 should equal the volume of oil that had been displaced in step 6 of the preceding flood.",Experiments
"our experiments confirmed the experiments reported by moore and slobod, in which they showed that the table 1 -rock sample description sample no.",Experiments
"values of variables are times used that are properly scaled for the experiment in terms of the usual scaling factors, but that are not properly scaled with respect to the dimensionless group given below, which determines the residual oil saturation.",Experiments
such an application is made as described by smith and stiebers in reporting the determination of 50t with pulsed neutron logs in a field experiment.,Experiments
"smith, t. j., and stieber, s. j. determination of residual oil saturation with pulsed neutron a field experiment, paper spe 5120 presented at the spe-aime 49th annual fall meeting, houston, oct. 6-9, 1974.",Experiments
"at soi' the estimated value for k,w of 0.1 percent indicates that the samples had been flooded to a residual water saturation sw,' further, the high values for k,o indicate that the samples retained water-wetness during the experiments, sloce our earlier work at this saturation showed that samples with high k,o values at so, are water-wet.",Experiments
numerical experiments the sector utilized in this study corresponds to zone defined by well c-448d.,Experiments
figure 35 shows the grid used and the fluid distribution prior to the numerical experiments.,Experiments
"the numerical experiments implemented are - case-1 let c-448d continues to produce, and two new water production wells are added.",Experiments
laboratory analysis indicated that the pre-treatment fluid samples did not inhibit the growth of the meor bacteria.,Experiments
indigenous hdb populations were detected fkom laboratory analysis of pre-treatment fluid.,Experiments
"de-fg19- 86bc14014 for u.s. department of energy five field experiments to demonstrate and test a procedure for microbial enhanced oil recovery, fossil energy may 1988 11-12.",Experiments
the nitrogen and flue gas flooding has more advantages than co2 flood.,"CO2 injection, Gas injection"
"  3 3  both in laboratory and pilot field test,6-12 however, co2 flooding projects have not been carried out widely in china.","CO2 injection, Experiments"
"46 gas fingering is also reduced during cwi because co2 is present in a dissolved state, which leads to a better sweep efficiency as compared with co2 flooding.47  based on visualization and core flooding experiments at real reservoir conditions, sohrabi et al.39 revealed another important mechanism of cwi, evolution of a new gaseous phase, triggered page 4 of 44acs paragon plus environmentenergy & fuels123456789101112131415161718192021222324252627282930313233343536373839404142434445464748495051525354555657585960","CO2 injection, Experiments"
figure 15 shows the cumulative co2 injected with cw and cumulative co2 recovered every 1pv recorded during experiment 2 in long core1.,"CO2 injection, Experiments"
"in our experiment, about 39.7% of the injected co2 was stored at the end of the secondary cwi process.","CO2 injection, Experiments"
figure 9: incremental oil reco sequestration potential the co2-eor pilot was an experiment designed to test the short term eor potential of co2 in this formation.,"CO2 injection, Experiments"
"recently, considerable research effort has been carried out on co2 flooding page 2 of 44acs paragon plus environmentenergy & fuels123456789101112131415161718192021222324252627282930313233343536373839404142434445464748495051525354555657585960",CO2 injection
"it is particular appealing to reservoirs with limited access to co2 sources because much less co2 is needed during cwi as compared to co2 flooding.15, 16 cwi could also serve as a co2-augument enhance oil recovery technology for reservoirs under high water cut stage, because the water shielding effect would adversely affects the performance of conventional co2 flooding under high water saturations.",CO2 injection
about 39.7% of the total volume of co2 injected was stored at the end of the secondary cwi.,CO2 injection
"cumulative co2 injected, produced and left in long core1 during secondary cwi.",CO2 injection
"in addition, sequestrating co2 by cwi is safer than that by bulk co2 injection.",CO2 injection
"abstract most oil reservoirs in the changqing oilfield area are low permeability and have entered middle development stages after several ten years of production, and they are suitable for applying co2 eor and carbon storage techniques.",CO2 injection
this study is aimed at assessing the potential of co2 eor and storage in changqing oil fields based on the data of 261 mature oil reservoirs.,CO2 injection
"the assessments include a regional geology assessment, storage site screening, and reservoir screening for co2 eor and eor potential and storage capacity calculations.",CO2 injection
"the greater ooip the oil reservoir has, the greater potential for co2 eor and storage it will have, and the more suitable for large-scale storage projects it will be.",CO2 injection
those oil reservoirs suitable for co2 eor with large ooip will be the preferred sites for co2 storage.,CO2 injection
"co2 geological sequestration in oil reservoirs can not only decrease co2 concentration in atmosphere, but also enhance oil recovery by co2 flooding (co2-eor).",CO2 injection
"in north american countries, application of co2-eor have been maturely developed for decades.",CO2 injection
"for those in china, where reservoirs are mainly characterized as heterogeneous layers and viscous crude oil, proper evaluation criteria for co2-eor and sequestration should be developed.",CO2 injection
